TimeKey,TickerKey,ActionKey,Quantity,Price
T37,TK5,A1,27,143.39999999999998
T27,TK15,A1,119,147.7
T32,TK18,A2,106,142.6
T91,TK11,A2,124,140.1
T70,TK23,A1,138,148.0
T93,TK8,A1,54,139.1
T49,TK4,A1,77,145.7
T68,TK9,A1,13,148.5
T21,TK15,A2,109,153.5
T22,TK17,A1,46,159.5
T48,TK10,A2,140,166.7
T83,TK17,A2,134,163.6
T68,TK12,A2,168,166.6
T77,TK21,A2,104,164.79999999999998
T21,TK14,A2,10,157.6
T14,TK1,A2,94,163.0
T94,TK16,A1,163,161.1
T84,TK13,A1,86,165.6
T98,TK19,A1,125,167.1
T44,TK1,A1,121,158.5
T96,TK21,A2,78,166.8
T31,TK7,A2,190,171.70000000000002
T100,TK11,A2,92,163.50000000000003
T20,TK1,A2,162,154.30000000000004
T2,TK7,A2,190,148.30000000000004
T74,TK15,A2,147,147.30000000000004
T46,TK6,A1,172,141.00000000000003
T28,TK23,A2,62,147.90000000000003
T7,TK23,A2,179,138.60000000000002
T36,TK3,A1,74,132.50000000000003
T11,TK9,A2,105,125.00000000000003
T9,TK7,A2,96,132.10000000000002
T98,TK8,A1,32,134.70000000000002
T14,TK5,A2,56,139.3
T77,TK20,A1,21,137.8
T49,TK15,A1,126,144.0
T70,TK12,A1,51,134.3
T24,TK13,A2,86,134.70000000000002
T59,TK25,A1,12,128.10000000000002
T50,TK13,A1,159,136.50000000000003
T74,TK16,A2,179,143.80000000000004
T19,TK5,A2,144,135.10000000000005
T43,TK25,A2,59,143.50000000000006
T72,TK6,A1,61,141.20000000000005
T74,TK22,A1,93,137.40000000000003
T7,TK9,A1,26,134.60000000000002
T3,TK19,A1,109,126.80000000000003
T32,TK2,A1,66,125.20000000000003
T70,TK4,A2,126,123.70000000000003
T3,TK11,A1,170,114.80000000000003
T85,TK10,A2,108,115.60000000000002
T81,TK11,A2,28,115.10000000000002
T82,TK22,A1,147,124.50000000000003
T4,TK14,A2,65,128.50000000000003
T50,TK15,A1,146,119.60000000000002
T29,TK18,A1,80,114.70000000000002
T43,TK21,A1,168,121.10000000000002
T58,TK23,A2,54,126.50000000000003
T22,TK1,A1,104,129.60000000000002
T12,TK24,A2,111,131.50000000000003
T44,TK15,A2,122,122.50000000000003
T59,TK23,A1,180,121.60000000000002
T34,TK18,A2,41,113.70000000000002
T94,TK16,A1,184,114.60000000000002
T74,TK3,A1,70,109.70000000000002
T69,TK1,A2,84,100.70000000000002
T18,TK22,A2,79,100.0
T96,TK9,A2,102,107.0
T37,TK14,A1,99,109.2
T28,TK14,A2,10,101.4
T74,TK6,A1,170,100.0
T88,TK3,A2,37,100.0
T89,TK22,A2,58,102.7
T83,TK1,A2,17,109.8
T60,TK11,A2,152,115.1
T44,TK17,A1,136,120.8
T33,TK2,A1,188,114.3
T29,TK11,A2,157,118.2
T3,TK20,A1,143,127.2
T10,TK19,A2,18,135.6
T85,TK12,A1,95,141.2
T3,TK25,A2,61,134.89999999999998
T25,TK17,A1,73,130.89999999999998
T85,TK7,A1,106,120.89999999999998
T57,TK21,A2,31,129.89999999999998
T51,TK3,A1,21,132.89999999999998
T3,TK10,A1,22,124.29999999999998
T86,TK23,A1,199,132.49999999999997
T77,TK3,A2,11,138.09999999999997
T89,TK8,A1,67,144.49999999999997
T70,TK5,A1,121,138.89999999999998
T72,TK7,A2,91,147.59999999999997
T19,TK15,A2,14,155.59999999999997
T55,TK23,A2,69,152.49999999999997
T70,TK3,A1,43,162.49999999999997
T79,TK11,A1,90,163.49999999999997
T16,TK23,A2,172,170.09999999999997
T97,TK5,A1,83,174.49999999999997
T68,TK10,A2,98,165.89999999999998
T17,TK24,A2,132,165.89999999999998
T17,TK20,A1,162,156.99999999999997
T94,TK23,A2,165,152.29999999999998
T83,TK18,A1,182,148.7
T95,TK17,A2,158,140.5
T60,TK19,A2,162,142.9
T11,TK8,A2,65,142.70000000000002
T35,TK16,A2,173,137.8
T61,TK3,A1,186,144.5
T45,TK24,A1,196,139.6
T32,TK19,A2,116,134.0
T24,TK22,A2,125,131.4
T90,TK9,A2,113,135.70000000000002
T88,TK16,A2,117,142.60000000000002
T48,TK20,A2,83,136.90000000000003
T65,TK21,A2,75,141.10000000000002
T47,TK16,A2,142,149.90000000000003
T48,TK10,A2,166,156.10000000000002
T27,TK10,A1,88,157.3
T50,TK10,A2,131,165.0
T92,TK8,A1,184,158.2
T3,TK18,A1,80,164.0
T54,TK9,A1,21,162.9
T85,TK6,A2,166,164.5
T29,TK8,A1,11,167.0
T23,TK16,A2,129,166.7
T61,TK22,A2,12,171.1
T50,TK22,A2,120,167.79999999999998
T86,TK21,A2,98,170.49999999999997
T42,TK9,A2,42,169.99999999999997
T89,TK4,A2,43,163.19999999999996
T30,TK23,A1,78,169.29999999999995
T84,TK9,A2,11,161.69999999999996
T2,TK14,A1,199,160.09999999999997
T38,TK5,A2,158,150.19999999999996
T45,TK15,A2,171,155.89999999999995
T6,TK2,A2,127,148.29999999999995
T32,TK4,A1,189,152.69999999999996
T77,TK20,A2,164,158.39999999999995
T80,TK5,A2,146,151.59999999999994
T69,TK21,A1,26,157.89999999999995
T45,TK2,A2,31,162.59999999999994
T65,TK13,A1,26,164.09999999999994
T38,TK4,A1,37,172.39999999999995
T46,TK21,A1,165,167.39999999999995
T49,TK2,A1,176,157.89999999999995
T94,TK20,A2,115,163.89999999999995
T15,TK21,A2,190,153.99999999999994
T57,TK6,A2,143,156.79999999999995
T98,TK2,A1,181,164.89999999999995
T99,TK16,A1,175,155.59999999999994
T49,TK12,A1,19,155.59999999999994
T25,TK3,A2,109,147.89999999999995
T22,TK8,A2,58,139.29999999999995
T63,TK23,A1,167,130.09999999999997
T1,TK17,A1,184,122.99999999999997
T82,TK7,A2,96,122.19999999999997
T37,TK10,A2,105,115.49999999999997
T98,TK12,A2,182,123.99999999999997
T25,TK14,A2,181,120.59999999999997
T33,TK23,A2,149,116.79999999999997
T16,TK21,A2,166,120.39999999999996
T58,TK16,A1,81,119.69999999999996
T96,TK14,A2,62,125.49999999999996
T2,TK12,A1,88,126.59999999999995
T68,TK18,A1,110,130.89999999999995
T17,TK15,A1,185,121.59999999999995
T95,TK7,A2,148,116.29999999999995
T91,TK17,A1,70,119.79999999999995
T44,TK7,A2,43,128.79999999999995
T62,TK7,A2,115,126.69999999999996
T95,TK5,A2,30,124.29999999999995
T5,TK16,A2,194,120.49999999999996
T94,TK5,A2,148,123.39999999999996
T86,TK3,A2,147,123.99999999999996
T9,TK23,A2,157,118.49999999999996
T30,TK25,A1,61,127.59999999999995
T75,TK17,A1,81,122.49999999999996
T76,TK14,A1,147,128.49999999999994
T8,TK19,A2,37,137.19999999999993
T25,TK23,A2,20,136.09999999999994
T93,TK3,A1,141,133.09999999999994
T89,TK20,A2,160,129.19999999999993
T23,TK15,A1,182,137.99999999999994
T41,TK6,A2,38,146.09999999999994
T89,TK22,A1,13,143.99999999999994
T56,TK9,A2,100,137.89999999999995
T90,TK23,A1,60,136.29999999999995
T50,TK12,A2,100,131.39999999999995
T47,TK25,A2,66,140.99999999999994
T55,TK14,A2,141,144.69999999999993
T14,TK8,A2,50,141.79999999999993
T25,TK5,A1,101,142.89999999999992
T75,TK22,A2,162,134.29999999999993
T48,TK21,A2,100,132.69999999999993
T17,TK12,A2,25,123.49999999999993
T34,TK13,A1,188,129.49999999999994
T66,TK14,A2,119,133.79999999999995
T65,TK9,A2,167,125.69999999999996
T98,TK2,A2,200,117.19999999999996
T68,TK7,A1,142,125.49999999999996
T39,TK9,A1,43,116.69999999999996
T89,TK2,A1,25,108.89999999999996
T80,TK17,A2,75,104.89999999999996
T24,TK21,A1,140,108.99999999999996
T94,TK21,A1,72,105.69999999999996
T93,TK16,A2,137,100.0
T67,TK24,A1,67,100.0
T76,TK25,A2,143,100.0
T62,TK2,A2,25,104.2
T44,TK11,A2,172,100.0
T5,TK15,A2,58,102.1
T39,TK25,A1,106,100.0
T78,TK19,A2,129,102.2
T1,TK17,A2,174,101.0
T2,TK11,A2,98,100.0
T17,TK7,A2,83,107.4
T51,TK21,A2,17,115.30000000000001
T3,TK11,A2,113,124.80000000000001
T12,TK13,A2,50,123.9
T46,TK16,A2,13,123.4
T25,TK13,A2,49,130.1
T21,TK1,A1,97,134.1
T12,TK14,A1,70,136.0
T8,TK18,A1,117,145.0
T78,TK12,A1,193,153.5
T13,TK19,A2,155,157.7
T29,TK1,A2,105,152.5
T51,TK11,A1,105,162.2
T97,TK4,A2,26,160.39999999999998
T74,TK2,A1,44,159.99999999999997
T15,TK8,A1,187,152.39999999999998
T50,TK12,A2,181,148.99999999999997
T62,TK6,A1,17,142.39999999999998
T2,TK15,A1,92,133.2
T90,TK21,A1,148,129.6
T15,TK16,A2,43,128.0
T9,TK12,A1,144,124.7
T19,TK15,A2,125,134.7
T19,TK18,A2,37,135.79999999999998
T78,TK25,A2,30,136.7
T23,TK11,A1,39,143.39999999999998
T32,TK8,A2,111,143.89999999999998
T16,TK25,A2,135,152.7
T21,TK7,A1,162,143.79999999999998
T100,TK21,A2,195,141.79999999999998
T3,TK11,A1,163,136.79999999999998
T87,TK6,A2,173,141.99999999999997
T52,TK9,A2,55,135.89999999999998
T76,TK24,A1,172,138.09999999999997
T28,TK18,A2,10,137.49999999999997
T88,TK16,A2,173,136.49999999999997
T65,TK22,A1,159,146.29999999999998
T13,TK21,A1,196,149.49999999999997
T41,TK9,A1,193,153.29999999999998
T85,TK5,A1,84,150.89999999999998
T45,TK25,A2,150,144.2
T13,TK11,A1,56,138.89999999999998
T37,TK13,A2,128,133.99999999999997
T65,TK12,A1,123,138.59999999999997
T99,TK23,A1,142,137.59999999999997
T38,TK16,A2,23,139.69999999999996
T56,TK10,A1,37,142.69999999999996
T55,TK17,A2,64,147.79999999999995
T53,TK21,A2,183,143.99999999999994
T70,TK17,A2,27,153.79999999999995
T26,TK8,A2,96,149.49999999999994
T35,TK16,A1,49,149.69999999999993
T46,TK3,A1,62,140.89999999999992
T23,TK21,A2,181,149.79999999999993
T26,TK4,A1,17,142.49999999999991
T44,TK2,A1,40,136.99999999999991
T50,TK9,A1,93,134.39999999999992
T55,TK11,A2,58,136.49999999999991
T86,TK5,A1,185,127.59999999999991
T75,TK22,A2,52,128.5999999999999
T48,TK4,A2,162,121.29999999999991
T28,TK12,A1,175,123.59999999999991
T100,TK16,A1,145,130.7999999999999
T4,TK11,A1,142,121.5999999999999
T62,TK15,A1,59,123.89999999999989
T64,TK21,A2,53,119.19999999999989
T84,TK5,A2,170,125.49999999999989
T22,TK20,A1,22,120.99999999999989
T64,TK17,A2,109,120.59999999999988
T67,TK14,A1,181,111.39999999999988
T99,TK25,A2,10,113.99999999999987
T17,TK12,A1,88,109.89999999999988
T73,TK6,A2,68,114.19999999999987
T82,TK24,A2,147,116.49999999999987
T91,TK10,A1,194,121.89999999999988
T59,TK25,A2,34,123.39999999999988
T12,TK4,A1,66,126.79999999999988
T95,TK14,A1,170,130.8999999999999
T69,TK24,A2,194,136.2999999999999
T54,TK14,A1,15,134.8999999999999
T61,TK20,A2,163,130.4999999999999
T37,TK15,A1,158,120.59999999999988
T6,TK4,A1,190,127.29999999999988
T75,TK20,A2,44,134.69999999999987
T20,TK14,A2,113,133.4999999999999
T41,TK4,A2,19,127.89999999999989
T40,TK1,A2,24,136.4999999999999
T46,TK20,A1,179,138.2999999999999
T8,TK4,A2,104,137.4999999999999
T89,TK4,A2,15,142.2999999999999
T72,TK2,A2,87,137.5999999999999
T1,TK21,A2,41,135.6999999999999
T60,TK8,A2,97,131.5999999999999
T16,TK5,A2,56,122.79999999999991
T68,TK1,A1,181,123.79999999999991
T82,TK24,A1,73,124.99999999999991
T12,TK3,A1,24,130.0999999999999
T100,TK19,A2,63,135.0999999999999
T46,TK22,A2,158,137.5999999999999
T69,TK3,A1,188,143.7999999999999
T39,TK20,A2,21,135.3999999999999
T52,TK22,A1,176,142.8999999999999
T42,TK13,A2,106,144.8999999999999
T38,TK8,A1,130,147.9999999999999
T43,TK6,A2,185,147.4999999999999
T37,TK5,A2,191,144.9999999999999
T96,TK11,A2,18,147.3999999999999
T90,TK22,A1,76,137.3999999999999
T66,TK25,A1,131,127.7999999999999
T28,TK11,A1,70,129.7999999999999
T75,TK16,A2,11,134.7999999999999
T22,TK2,A2,91,131.3999999999999
T49,TK4,A2,84,135.6999999999999
T34,TK20,A2,81,131.2999999999999
T35,TK21,A1,31,136.7999999999999
T79,TK17,A2,49,140.4999999999999
T90,TK16,A2,30,135.9999999999999
T1,TK12,A1,191,143.69999999999987
T97,TK7,A2,179,135.89999999999986
T44,TK6,A2,160,126.29999999999987
T29,TK7,A1,168,121.89999999999986
T20,TK3,A1,138,127.79999999999987
T7,TK23,A1,62,121.39999999999986
T87,TK19,A1,174,112.19999999999986
T25,TK20,A1,155,112.39999999999986
T19,TK18,A2,194,106.79999999999987
T20,TK1,A1,38,100.59999999999987
T56,TK24,A2,146,100.0
T29,TK6,A1,13,100.0
T65,TK2,A2,125,100.0
T33,TK22,A1,37,100.0
T69,TK16,A2,184,103.3
T95,TK14,A1,119,102.8
T72,TK21,A2,56,106.0
T98,TK21,A1,96,115.5
T91,TK4,A1,121,113.9
T90,TK7,A2,154,105.0
T36,TK25,A1,166,108.2
T27,TK13,A1,26,100.2
T37,TK21,A1,49,100.0
T5,TK7,A1,62,108.3
T84,TK24,A2,190,100.0
T81,TK5,A2,61,105.9
T14,TK11,A1,161,100.0
T74,TK6,A2,136,104.2
T64,TK21,A2,67,105.4
T90,TK4,A2,148,101.0
T86,TK1,A2,55,100.0
T41,TK21,A1,60,109.4
T33,TK22,A1,152,116.2
T81,TK6,A2,51,110.60000000000001
T36,TK4,A1,29,118.7
T71,TK9,A2,145,122.9
T72,TK24,A2,184,117.0
T71,TK17,A1,131,107.2
T27,TK14,A2,175,113.10000000000001
T3,TK16,A1,29,116.50000000000001
T59,TK14,A1,130,108.60000000000001
T93,TK23,A2,11,103.9
T74,TK9,A1,13,108.60000000000001
T50,TK23,A1,72,117.9
T48,TK10,A1,88,117.30000000000001
T57,TK18,A1,187,113.4
T35,TK11,A1,171,115.80000000000001
T15,TK19,A1,86,118.20000000000002
T71,TK8,A1,129,126.20000000000002
T16,TK25,A1,55,116.20000000000002
T11,TK12,A2,111,113.70000000000002
T54,TK9,A2,174,119.60000000000002
T47,TK17,A1,116,120.00000000000003
T1,TK21,A2,160,124.50000000000003
T93,TK25,A2,66,125.30000000000003
T57,TK21,A1,139,128.10000000000002
T79,TK3,A1,150,130.40000000000003
T65,TK10,A1,159,139.60000000000002
T99,TK21,A2,11,134.00000000000003
T89,TK12,A1,118,142.10000000000002
T26,TK24,A1,10,134.3
T17,TK3,A2,55,137.60000000000002
T24,TK4,A1,86,138.70000000000002
T87,TK9,A2,173,135.00000000000003
T54,TK3,A1,82,126.80000000000003
T27,TK6,A1,15,119.30000000000003
T73,TK25,A2,28,111.10000000000002
T59,TK5,A1,125,117.10000000000002
T23,TK22,A1,130,127.10000000000002
T97,TK7,A2,128,129.60000000000002
T35,TK16,A2,13,129.70000000000002
T80,TK20,A2,88,132.10000000000002
T93,TK12,A1,56,141.8
T1,TK21,A2,184,138.9
T68,TK18,A2,72,143.4
T43,TK8,A2,193,148.0
T41,TK25,A2,174,139.7
T68,TK2,A2,109,134.39999999999998
T58,TK15,A1,133,137.2
T25,TK18,A2,89,130.89999999999998
T41,TK9,A1,96,127.39999999999998
T65,TK11,A2,149,120.29999999999998
T33,TK2,A2,169,112.19999999999999
T4,TK2,A1,148,115.19999999999999
T53,TK17,A2,106,112.99999999999999
T98,TK24,A2,27,113.69999999999999
T52,TK6,A2,73,105.29999999999998
T73,TK21,A2,72,112.79999999999998
T15,TK15,A1,18,112.79999999999998
T25,TK21,A1,84,110.69999999999999
T69,TK15,A2,125,109.99999999999999
T65,TK13,A2,118,105.89999999999999
T42,TK21,A1,153,100.0
T80,TK7,A2,117,100.9
T23,TK15,A2,165,100.0
T86,TK14,A2,178,100.0
T5,TK16,A1,59,103.1
T74,TK25,A2,94,101.6
T32,TK4,A1,111,105.3
T76,TK18,A2,183,100.0
T71,TK15,A1,51,105.4
T22,TK4,A2,200,100.0
T19,TK23,A2,127,100.0
T3,TK5,A1,153,106.5
T93,TK16,A2,101,103.2
T14,TK7,A2,50,110.7
T39,TK4,A1,180,119.3
T18,TK1,A1,32,125.39999999999999
T66,TK8,A1,24,115.8
T92,TK11,A2,122,109.8
T71,TK14,A1,181,102.6
T42,TK6,A1,191,103.69999999999999
T26,TK6,A2,70,100.0
T60,TK5,A1,195,109.8
T57,TK1,A1,161,102.8
T58,TK24,A1,47,104.8
T55,TK12,A2,34,100.0
T94,TK20,A2,10,100.0
T20,TK12,A1,100,109.6
T78,TK2,A2,85,114.1
T56,TK21,A2,29,105.6
T49,TK3,A2,69,107.0
T20,TK12,A2,85,113.8
T18,TK4,A2,20,117.2
T80,TK14,A1,13,122.2
T33,TK11,A2,185,121.9
T74,TK22,A1,162,113.7
T21,TK4,A2,176,110.8
T66,TK9,A1,189,109.6
T80,TK15,A2,121,111.5
T79,TK8,A1,44,113.9
T21,TK21,A1,110,121.10000000000001
T22,TK24,A2,179,122.2
T59,TK1,A1,84,127.7
T64,TK11,A1,41,122.60000000000001
T14,TK19,A2,17,117.00000000000001
T19,TK8,A2,149,108.60000000000001
T50,TK19,A2,105,117.9
T38,TK20,A2,196,123.9
T83,TK3,A1,125,125.10000000000001
T62,TK23,A2,83,118.60000000000001
T83,TK16,A2,196,109.2
T97,TK4,A1,146,116.8
T22,TK16,A2,199,119.3
T46,TK19,A2,113,118.3
T84,TK5,A1,89,128.0
T90,TK7,A2,176,133.1
T21,TK7,A1,84,125.3
T89,TK16,A2,103,132.6
T36,TK12,A1,15,123.6
T18,TK12,A1,33,127.69999999999999
T100,TK13,A2,104,129.6
T63,TK3,A1,54,127.5
T10,TK20,A2,192,135.5
T61,TK6,A2,181,140.7
T86,TK5,A2,122,140.6
T87,TK25,A1,145,131.0
T19,TK6,A1,82,140.0
T71,TK2,A1,57,146.4
T97,TK25,A2,180,153.9
T26,TK13,A1,22,154.5
T82,TK7,A2,132,152.4
T32,TK9,A1,105,158.70000000000002
T53,TK14,A1,167,164.9
T54,TK2,A1,121,162.5
T68,TK13,A1,125,156.8
T76,TK1,A2,21,149.0
T66,TK3,A1,182,145.6
T13,TK11,A2,10,140.5
T58,TK16,A1,90,146.1
T52,TK13,A1,34,138.6
T73,TK13,A1,177,144.4
T52,TK16,A2,147,148.1
T74,TK15,A1,147,140.0
T55,TK20,A1,89,132.1
T50,TK9,A2,91,137.6
T99,TK4,A1,50,141.2
T79,TK3,A2,77,134.5
T30,TK4,A1,50,135.1
T66,TK2,A1,138,139.9
T14,TK12,A1,31,139.0
T98,TK20,A1,26,138.4
T59,TK25,A2,186,137.20000000000002
T72,TK1,A1,50,134.50000000000003
T87,TK3,A2,101,143.30000000000004
T63,TK12,A2,120,149.10000000000005
T77,TK4,A2,97,140.10000000000005
T63,TK22,A2,102,139.00000000000006
T6,TK9,A2,59,146.50000000000006
T53,TK13,A2,120,139.00000000000006
T83,TK19,A1,197,130.60000000000005
T12,TK9,A2,71,140.30000000000004
T63,TK6,A2,127,135.80000000000004
T22,TK13,A1,62,133.00000000000003
T16,TK21,A2,137,136.30000000000004
T48,TK25,A2,12,132.90000000000003
T93,TK25,A1,113,134.30000000000004
T82,TK7,A2,15,142.90000000000003
T40,TK20,A1,61,133.50000000000003
T24,TK13,A2,173,132.10000000000002
T58,TK11,A1,186,128.40000000000003
T68,TK22,A1,196,123.60000000000004
T79,TK20,A2,103,131.70000000000005
T22,TK14,A1,71,140.80000000000004
T9,TK19,A1,72,132.60000000000005
T92,TK24,A1,153,126.70000000000005
T75,TK14,A1,73,133.10000000000005
T94,TK20,A1,142,139.80000000000004
T18,TK18,A1,163,132.20000000000005
T31,TK17,A1,141,127.80000000000004
T47,TK18,A1,29,134.80000000000004
T2,TK7,A2,60,132.40000000000003
T57,TK1,A2,135,132.70000000000005
T10,TK25,A1,32,136.40000000000003
T96,TK14,A1,190,145.10000000000002
T95,TK22,A2,113,154.20000000000002
T84,TK10,A2,107,157.10000000000002
T29,TK15,A2,28,150.3
T54,TK2,A1,175,143.0
T68,TK20,A1,48,137.8
T57,TK2,A2,89,133.4
T31,TK19,A2,44,136.8
T79,TK24,A2,116,137.0
T36,TK9,A1,187,134.9
T9,TK2,A1,31,125.60000000000001
T34,TK18,A2,153,122.10000000000001
T85,TK4,A1,77,118.2
T99,TK11,A1,77,126.10000000000001
T56,TK1,A1,140,130.8
T39,TK2,A2,105,129.8
T19,TK14,A1,144,127.00000000000001
T21,TK8,A2,173,127.60000000000001
T3,TK24,A2,98,133.70000000000002
T45,TK13,A1,115,129.00000000000003
T45,TK13,A2,10,127.20000000000003
T11,TK15,A1,32,119.60000000000004
T59,TK18,A2,100,111.20000000000003
T10,TK24,A1,126,121.10000000000004
T57,TK10,A2,38,129.60000000000002
T65,TK1,A2,188,135.00000000000003
T66,TK17,A2,157,128.00000000000003
T63,TK25,A1,188,122.20000000000003
T18,TK3,A2,134,124.20000000000003
T43,TK21,A2,147,120.10000000000004
T55,TK13,A1,149,116.30000000000004
T66,TK5,A1,127,123.10000000000004
T92,TK24,A2,162,114.40000000000003
T60,TK1,A1,160,114.00000000000003
T23,TK17,A2,106,122.50000000000003
T80,TK18,A2,68,125.50000000000003
T62,TK16,A1,132,124.50000000000003
T89,TK4,A2,81,123.10000000000002
T72,TK4,A2,87,120.30000000000003
T75,TK4,A1,155,129.90000000000003
T84,TK21,A1,23,127.40000000000003
T17,TK13,A1,12,126.60000000000004
T1,TK19,A2,37,118.10000000000004
T8,TK23,A1,33,124.20000000000003
T74,TK1,A1,166,116.20000000000003
T69,TK9,A1,60,109.30000000000003
T94,TK3,A1,72,111.60000000000002
T57,TK13,A1,198,104.40000000000002
T24,TK10,A1,76,112.70000000000002
T33,TK14,A1,139,120.50000000000001
T9,TK25,A1,97,126.40000000000002
T5,TK1,A1,91,123.20000000000002
T89,TK2,A2,174,117.90000000000002
T40,TK23,A2,84,120.10000000000002
T13,TK5,A2,149,118.00000000000003
T74,TK18,A1,61,111.10000000000002
T63,TK5,A1,183,114.40000000000002
T37,TK10,A1,50,115.40000000000002
T60,TK4,A1,74,122.50000000000001
T70,TK18,A1,173,117.70000000000002
T32,TK15,A2,68,119.30000000000001
T95,TK20,A1,161,117.00000000000001
T36,TK19,A2,38,107.30000000000001
T31,TK9,A1,25,105.9
T2,TK21,A1,22,103.60000000000001
T45,TK14,A1,104,113.2
T76,TK23,A2,138,106.5
T94,TK15,A2,82,100.0
T7,TK5,A2,78,100.0
T39,TK14,A1,127,100.0
T95,TK7,A2,99,101.4
T34,TK8,A2,165,111.0
T58,TK15,A2,86,102.0
T18,TK17,A2,16,100.0
T75,TK11,A2,71,100.0
T16,TK19,A2,109,100.0
T10,TK1,A2,35,100.0
T76,TK20,A1,138,109.0
T91,TK15,A2,12,108.2
T5,TK14,A2,155,100.3
T28,TK10,A1,65,100.0
T2,TK11,A1,34,100.0
T69,TK25,A1,22,102.1
T9,TK21,A2,152,106.1
T72,TK21,A2,173,101.19999999999999
T60,TK20,A2,172,106.6
T73,TK6,A1,103,113.8
T33,TK12,A2,113,108.89999999999999
T95,TK15,A2,39,105.69999999999999
T84,TK20,A1,139,102.49999999999999
T21,TK25,A2,172,103.09999999999998
T32,TK6,A1,76,106.19999999999997
T93,TK9,A1,52,106.59999999999998
T58,TK24,A2,76,100.0
T34,TK9,A1,194,101.9
T19,TK12,A2,14,106.2
T89,TK11,A2,102,100.0
T68,TK17,A2,30,104.9
T54,TK23,A2,92,107.4
T18,TK10,A1,42,102.5
T19,TK11,A2,125,108.5
T12,TK1,A1,198,117.3
T83,TK4,A2,75,117.89999999999999
T89,TK7,A1,93,125.99999999999999
T15,TK11,A1,48,125.19999999999999
T49,TK13,A1,108,121.19999999999999
T24,TK2,A2,29,117.29999999999998
T87,TK6,A1,14,125.79999999999998
T20,TK1,A1,129,122.19999999999999
T32,TK9,A1,167,114.6
T43,TK9,A2,180,108.1
T79,TK13,A1,86,100.5
T16,TK17,A2,28,100.0
T77,TK9,A2,188,104.5
T75,TK8,A2,199,108.5
T29,TK5,A1,181,111.0
T100,TK9,A1,130,106.5
T47,TK24,A2,115,111.9
T80,TK21,A1,103,102.7
T29,TK20,A2,183,101.3
T21,TK11,A1,55,103.89999999999999
T11,TK22,A2,95,100.0
T44,TK25,A1,179,100.0
T78,TK17,A1,112,100.0
T35,TK12,A2,112,100.0
T12,TK13,A1,24,100.0
T7,TK21,A2,189,103.9
T85,TK13,A2,155,112.5
T13,TK16,A2,88,105.3
T38,TK5,A1,59,106.89999999999999
T77,TK10,A2,125,111.99999999999999
T95,TK6,A1,180,102.59999999999998
T16,TK17,A1,62,100.0
T12,TK17,A2,24,108.7
T37,TK22,A2,155,111.3
T82,TK16,A1,199,107.39999999999999
T79,TK4,A2,95,103.6
T39,TK10,A2,17,103.0
T90,TK15,A1,124,112.7
T15,TK19,A1,88,108.60000000000001
T10,TK22,A2,77,118.2
T51,TK9,A1,128,109.7
T46,TK6,A2,171,112.4
T8,TK1,A1,102,109.9
T38,TK16,A2,182,118.9
T66,TK24,A2,95,111.7
T12,TK6,A2,55,110.3
T76,TK22,A1,47,120.0
T40,TK16,A2,77,119.5
T66,TK7,A2,145,113.9
T14,TK20,A2,157,120.0
T67,TK20,A2,60,118.8
T90,TK24,A1,87,125.5
T25,TK6,A2,180,127.1
T2,TK4,A2,45,132.5
T73,TK16,A1,115,139.3
T57,TK17,A2,58,146.5
T98,TK23,A1,62,144.7
T21,TK19,A2,73,144.6
T51,TK12,A2,103,136.2
T67,TK17,A2,197,145.7
T1,TK9,A1,26,143.7
T50,TK2,A2,171,138.2
T31,TK9,A1,67,144.7
T11,TK15,A2,143,153.2
T30,TK17,A2,183,152.1
T40,TK14,A2,191,161.2
T90,TK2,A1,198,159.5
T15,TK19,A1,89,151.9
T28,TK5,A2,57,156.3
T72,TK22,A2,96,160.5
T91,TK24,A1,30,169.8
T66,TK5,A2,91,168.0
T25,TK10,A1,191,174.2
T60,TK10,A1,28,178.89999999999998
T2,TK12,A2,196,178.59999999999997
T77,TK13,A1,73,183.79999999999995
T66,TK14,A1,43,191.69999999999996
T24,TK22,A2,35,198.99999999999997
T23,TK23,A1,124,196.59999999999997
T62,TK17,A2,132,190.69999999999996
T52,TK25,A2,157,199.09999999999997
T56,TK24,A1,20,200.0
T84,TK19,A2,54,200.0
T48,TK1,A1,128,190.0
T81,TK19,A2,44,196.8
T51,TK1,A1,99,200.0
T82,TK7,A1,110,191.8
T48,TK3,A2,145,187.0
T44,TK5,A1,175,190.3
T3,TK17,A2,82,183.70000000000002
T79,TK25,A1,153,190.9
T31,TK23,A2,27,182.20000000000002
T94,TK15,A1,65,187.8
T25,TK19,A2,117,194.70000000000002
T82,TK10,A2,46,200.0
T100,TK4,A1,192,198.5
T18,TK6,A1,128,200.0
T84,TK8,A1,21,194.3
T53,TK5,A2,85,196.70000000000002
T50,TK15,A1,36,193.3
T80,TK2,A1,145,200.0
T33,TK5,A2,45,200.0
T7,TK17,A1,48,200.0
T54,TK8,A1,147,192.3
T56,TK2,A1,170,190.0
T100,TK4,A1,35,191.2
T88,TK17,A2,68,192.39999999999998
T38,TK1,A2,27,196.89999999999998
T70,TK10,A2,120,188.39999999999998
T32,TK20,A2,161,191.89999999999998
T87,TK23,A2,27,182.59999999999997
T4,TK3,A1,159,179.79999999999995
T55,TK18,A1,174,179.69999999999996
T9,TK25,A2,98,180.29999999999995
T58,TK19,A1,70,186.79999999999995
T11,TK6,A1,195,180.09999999999997
